Ax Value,Column Header,Cell Value
2f82faa7,2456cb6e,using a written description of my results; from somebody who talks it through with me
8cff71af,2456cb6e,using examples from what I have done; using a written description of my results
1dade73e,2456cb6e,using examples from what I have done; from somebody who talks it through with me
bbedf160,2456cb6e,using a written description of my results; from somebody who talks it through with me
dcac1c19,2456cb6e,from somebody who talks it through with me
510ad75d,2456cb6e,using examples from what I have done; using a written description of my results
d6e41cbc,2456cb6e,using examples from what I have done; using a written description of my results; using graphs showing what I achieved
36e7d7bd,2456cb6e,from somebody who talks it through with me; using graphs showing what I achieved
fe3b0cdf,2456cb6e,using examples from what I have done
41ec9ca1,2456cb6e,using examples from what I have done
b5ad97f9,2456cb6e,using a written description of my results; from somebody who talks it through with me; using graphs showing what I achieved
4f5efc79,2456cb6e,from somebody who talks it through with me
ab1d9e26,2456cb6e,"using examples from what I have done, using graphs showing what I achieved"
48ff37ec,2456cb6e,"from somebody who talks it through with me, using graphs showing what I achieved"
47ccfe97,2456cb6e,no answer
f45c3baf,2456cb6e,using a written description of my results
fa93c72d,2456cb6e,"using examples from what I have done, using graphs showing what I achieved"
4f1ed8ef,2456cb6e,"using examples from what I have done, from somebody who talks it through with me"
5bebccde,2456cb6e,"using a written description of my results, using graphs showing what I achieved"
c5d7fbcf,2456cb6e,using examples from what I have done
5ddbee1d,2456cb6e,"using examples from what I have done, from somebody who talks it through with me"
9b52d2a2,2456cb6e,"using a written description of my results, using graphs showing what I achieved"
bb9cf771,2456cb6e,using examples from what I have done
b7c6bb38,2456cb6e,"using a written description of my results, from somebody who talks it through with me, using graphs showing what I achieved"
2ccb7075,2456cb6e,no answer
dc323b52,2456cb6e,using a written description of my results
79ed56ea,2456cb6e,"using a written description of my results, using graphs showing what I achieved"
de0c4f72,2456cb6e,"using examples from what I have done, using graphs showing what I achieved"
ad24ed52,2456cb6e,using examples from what I have done
4aa55713,2456cb6e,using a written description of my results
2ad2d1b3,2456cb6e,"using examples from what I have done, using a written description of my results"
f3cd7ac7,2456cb6e,using examples from what I have done
e1eac1a6,2456cb6e,using examples from what I have done
c4bd9c8e,2456cb6e,using examples from what I have done
fecb7672,2456cb6e,from somebody who talks it through with me
6f89d67f,2456cb6e,"using a written description of my results, using graphs showing what I achieved"
ecdb8404,2456cb6e,"using a written description of my results, from somebody who talks it through with me"
bfdcaba4,bcafdaa2,"to view a video of the property, a printed description of the rooms and features"
e9fba5a7,bcafdaa2,a printed description of the rooms and features
98cc0fdb,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
23fdcb4a,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
c79fc1b9,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
2230aad8,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
0ab6e7b9,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
bafddefb,bcafdaa2,"to view a video of the property, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
efe8f68a,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
e4e62737,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
e2b67149,bcafdaa2,to view a video of the property
feff967e,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
b6b100aa,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
fbbb7ddc,bcafdaa2,a video of the property; a discussion with the owner; a printed description of the rooms and features; a plan showing the rooms and a map of the area
2f82faa7,bcafdaa2,a video of the property; a discussion with the owner
8cff71af,bcafdaa2,a video of the property; a printed description of the rooms and features; a plan showing the rooms and a map of the area
1dade73e,bcafdaa2,a video of the property; a discussion with the owner; a plan showing the rooms and a map of the area
bbedf160,bcafdaa2,a printed description of the rooms and features; a plan showing the rooms and a map of the area
dcac1c19,bcafdaa2,a video of the property; a plan showing the rooms and a map of the area
510ad75d,bcafdaa2,a video of the property; a discussion with the owner; a plan showing the rooms and a map of the area
d6e41cbc,bcafdaa2,a video of the property; a discussion with the owner
36e7d7bd,bcafdaa2,a video of the property; a discussion with the owner; a plan showing the rooms and a map of the area
fe3b0cdf,bcafdaa2,a printed description of the rooms and features; a plan showing the rooms and a map of the area
41ec9ca1,bcafdaa2,a video of the property; a discussion with the owner; a printed description of the rooms and features; a plan showing the rooms and a map of the area
b5ad97f9,bcafdaa2,a video of the property; a discussion with the owner; a printed description of the rooms and features; a plan showing the rooms and a map of the area
4f5efc79,bcafdaa2,a video of the property; a plan showing the rooms and a map of the area
ab1d9e26,bcafdaa2,a discussion with the owner
48ff37ec,bcafdaa2,"to view a video of the property, a plan showing the rooms and a map of the area"
47ccfe97,bcafdaa2,no answer
f45c3baf,bcafdaa2,to view a video of the property
fa93c72d,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
4f1ed8ef,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
5bebccde,bcafdaa2,"to view a video of the property, a printed description of the rooms and features"
c5d7fbcf,bcafdaa2,a plan showing the rooms and a map of the area
5ddbee1d,bcafdaa2,"to view a video of the property, a discussion with the owner"
9b52d2a2,bcafdaa2,"to view a video of the property, a discussion with the owner"
bb9cf771,bcafdaa2,to view a video of the property
b7c6bb38,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
2ccb7075,bcafdaa2,no answer
dc323b52,bcafdaa2,a plan showing the rooms and a map of the area
79ed56ea,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
de0c4f72,bcafdaa2,"to view a video of the property, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
ad24ed52,bcafdaa2,"a printed description of the rooms and features, a plan showing the rooms and a map of the area"
4aa55713,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
2ad2d1b3,bcafdaa2,"to view a video of the property, a discussion with the owner, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
f3cd7ac7,bcafdaa2,"to view a video of the property, a discussion with the owner"
e1eac1a6,bcafdaa2,to view a video of the property
c4bd9c8e,bcafdaa2,"to view a video of the property, a printed description of the rooms and features, a plan showing the rooms and a map of the area"
fecb7672,bcafdaa2,a discussion with the owner
6f89d67f,bcafdaa2,"to view a video of the property, a discussion with the owner, a plan showing the rooms and a map of the area"
ecdb8404,bcafdaa2,to view a video of the property
bfdcaba4,b15b09ed,"advice from someone who has done it before, watching a video of a person assembling a similar table"
e9fba5a7,b15b09ed,written instructions that came with the parts for the table
98cc0fdb,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
23fdcb4a,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
c79fc1b9,b15b09ed,"written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
2230aad8,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
0ab6e7b9,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
bafddefb,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
efe8f68a,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
e4e62737,b15b09ed,"diagrams showing each stage of the assembly, advice from someone who has done it before, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
e2b67149,b15b09ed,"written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
feff967e,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
b6b100aa,b15b09ed,"diagrams showing each stage of the assembly, advice from someone who has done it before, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
fbbb7ddc,b15b09ed,diagrams showing each stage of the assembly; advice from someone who has done it before; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
2f82faa7,b15b09ed,advice from someone who has done it before; written instructions that came with the parts for the table
8cff71af,b15b09ed,diagrams showing each stage of the assembly; advice from someone who has done it before; written instructions that came with the parts for the table
1dade73e,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
bbedf160,b15b09ed,advice from someone who has done it before; written instructions that came with the parts for the table
dcac1c19,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table
510ad75d,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table
d6e41cbc,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table
36e7d7bd,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
fe3b0cdf,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
41ec9ca1,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
b5ad97f9,b15b09ed,diagrams showing each stage of the assembly; written instructions that came with the parts for the table; watching a video of a person assembling a similar table
4f5efc79,b15b09ed,written instructions that came with the parts for the table
ab1d9e26,b15b09ed,diagrams showing each stage of the assembly
48ff37ec,b15b09ed,"advice from someone who has done it before, watching a video of a person assembling a similar table"
47ccfe97,b15b09ed,no answer
f45c3baf,b15b09ed,watching a video of a person assembling a similar table
fa93c72d,b15b09ed,"written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
4f1ed8ef,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
5bebccde,b15b09ed,"diagrams showing each stage of the assembly, watching a video of a person assembling a similar table"
c5d7fbcf,b15b09ed,diagrams showing each stage of the assembly
5ddbee1d,b15b09ed,"diagrams showing each stage of the assembly, watching a video of a person assembling a similar table"
9b52d2a2,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
bb9cf771,b15b09ed,diagrams showing each stage of the assembly
b7c6bb38,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
2ccb7075,b15b09ed,no answer
dc323b52,b15b09ed,advice from someone who has done it before
79ed56ea,b15b09ed,"diagrams showing each stage of the assembly, watching a video of a person assembling a similar table"
de0c4f72,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
ad24ed52,b15b09ed,diagrams showing each stage of the assembly
4aa55713,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
2ad2d1b3,b15b09ed,"diagrams showing each stage of the assembly, advice from someone who has done it before, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
f3cd7ac7,b15b09ed,"diagrams showing each stage of the assembly, advice from someone who has done it before, written instructions that came with the parts for the table"
e1eac1a6,b15b09ed,diagrams showing each stage of the assembly
c4bd9c8e,b15b09ed,"diagrams showing each stage of the assembly, written instructions that came with the parts for the table, watching a video of a person assembling a similar table"
fecb7672,b15b09ed,advice from someone who has done it before
6f89d67f,b15b09ed,"diagrams showing each stage of the assembly, advice from someone who has done it before, watching a video of a person assembling a similar table"
ecdb8404,b15b09ed,watching a video of a person assembling a similar table
bfdcaba4,ad7d2949,Less than 5 hours
e9fba5a7,ad7d2949,No study
98cc0fdb,ad7d2949,from 6 to 10 hours
23fdcb4a,ad7d2949,from 11 to 20 hours
c79fc1b9,ad7d2949,from 6 to 10 hours
2230aad8,ad7d2949,from 6 to 10 hours
0ab6e7b9,ad7d2949,from 6 to 10 hours
bafddefb,ad7d2949,from 11 to 20 hours
efe8f68a,ad7d2949,from 11 to 20 hours
e4e62737,ad7d2949,0 hours
e2b67149,ad7d2949,from 11 to 20 hours
feff967e,ad7d2949,More than 20 hours
b6b100aa,ad7d2949,Less than 5 hours
fbbb7ddc,ad7d2949,more than 20 hours
2f82faa7,ad7d2949,from 11 to 20 hours
8cff71af,ad7d2949,more than 20 hours
1dade73e,ad7d2949,less than 5 hours
bbedf160,ad7d2949,from 11 to 20 hours
dcac1c19,ad7d2949,from 6 to 10 hours
510ad75d,ad7d2949,from 11 to 20 hours
d6e41cbc,ad7d2949,from 11 to 20 hours
36e7d7bd,ad7d2949,from 11 to 20 hours
fe3b0cdf,ad7d2949,less than 5 hours
41ec9ca1,ad7d2949,less than 5 hours
b5ad97f9,ad7d2949,less than 5 hours
4f5efc79,ad7d2949,from 6 to 10 hours
ab1d9e26,ad7d2949,more than 20 hours
48ff37ec,ad7d2949,from 11 to 20 hours
47ccfe97,ad7d2949,less than 5 hours
f45c3baf,ad7d2949,from 11 to 20 hours
fa93c72d,ad7d2949,from 11 to 20 hours
4f1ed8ef,ad7d2949,0 hours
5bebccde,ad7d2949,from 6 to 10 hours
c5d7fbcf,ad7d2949,from 11 to 20 hours
5ddbee1d,ad7d2949,more than 20 hours
9b52d2a2,ad7d2949,more than 20 hours
bb9cf771,ad7d2949,more than 20 hours
b7c6bb38,ad7d2949,from 11 to 20 hours
2ccb7075,ad7d2949,less than 5 hours
dc323b52,ad7d2949,from 6 to 10 hours
79ed56ea,ad7d2949,from 6 to 10 hours
de0c4f72,ad7d2949,less than 5 hours
ad24ed52,ad7d2949,from 6 to 10 hours
4aa55713,ad7d2949,less than 5 hours
2ad2d1b3,ad7d2949,more than 20 hours
f3cd7ac7,ad7d2949,less than 5 hours
e1eac1a6,ad7d2949,from 11 to 20 hours
c4bd9c8e,ad7d2949,from 11 to 20 hours
fecb7672,ad7d2949,from 6 to 10 hours
6f89d67f,ad7d2949,more than 20 hours
ecdb8404,ad7d2949,more than 20 hours
bfdcaba4,ceaf7723,Usually
e9fba5a7,ceaf7723,Never
98cc0fdb,ceaf7723,Usually
23fdcb4a,ceaf7723,Sometime
c79fc1b9,ceaf7723,Sometime
2230aad8,ceaf7723,Sometime
0ab6e7b9,ceaf7723,Sometime
bafddefb,ceaf7723,Sometime
efe8f68a,ceaf7723,Usually
e4e62737,ceaf7723,Never
e2b67149,ceaf7723,Sometime
feff967e,ceaf7723,Usually
b6b100aa,ceaf7723,Sometime
fbbb7ddc,ceaf7723,Usually
2f82faa7,ceaf7723,Sometimes
8cff71af,ceaf7723,Usually
1dade73e,ceaf7723,Never
bbedf160,ceaf7723,Sometimes
dcac1c19,ceaf7723,Sometimes
510ad75d,ceaf7723,Usually
d6e41cbc,ceaf7723,Sometimes
36e7d7bd,ceaf7723,Never
fe3b0cdf,ceaf7723,Usually
41ec9ca1,ceaf7723,Sometimes
b5ad97f9,ceaf7723,Never
4f5efc79,ceaf7723,Usually
ab1d9e26,ceaf7723,Sometimes
48ff37ec,ceaf7723,Sometimes
47ccfe97,ceaf7723,Sometimes
f45c3baf,ceaf7723,Sometimes
fa93c72d,ceaf7723,Usually
4f1ed8ef,ceaf7723,Never
5bebccde,ceaf7723,Usually
c5d7fbcf,ceaf7723,Sometimes
5ddbee1d,ceaf7723,Sometimes
9b52d2a2,ceaf7723,Sometimes
bb9cf771,ceaf7723,Usually
b7c6bb38,ceaf7723,Sometimes
2ccb7075,ceaf7723,Sometimes
dc323b52,ceaf7723,Sometimes
79ed56ea,ceaf7723,Never
de0c4f72,ceaf7723,Sometimes
ad24ed52,ceaf7723,Usually
4aa55713,ceaf7723,Sometimes
2ad2d1b3,ceaf7723,Sometimes
f3cd7ac7,ceaf7723,Usually
e1eac1a6,ceaf7723,Sometimes
c4bd9c8e,ceaf7723,Usually
fecb7672,ceaf7723,Sometimes
6f89d67f,ceaf7723,Sometimes
ecdb8404,ceaf7723,Sometimes
bfdcaba4,d7b569e2,Sometime
e9fba5a7,d7b569e2,Never
98cc0fdb,d7b569e2,Sometime
23fdcb4a,d7b569e2,Sometime
c79fc1b9,d7b569e2,Sometime
2230aad8,d7b569e2,Sometime
0ab6e7b9,d7b569e2,Usually
bafddefb,d7b569e2,Sometime
efe8f68a,d7b569e2,Usually
e4e62737,d7b569e2,Never
e2b67149,d7b569e2,Sometime
feff967e,d7b569e2,Sometime
b6b100aa,d7b569e2,Sometime
fbbb7ddc,d7b569e2,Sometimes
2f82faa7,d7b569e2,Sometimes
8cff71af,d7b569e2,Sometimes
1dade73e,d7b569e2,Sometimes
bbedf160,d7b569e2,Usually
dcac1c19,d7b569e2,Sometimes
510ad75d,d7b569e2,Sometimes
d6e41cbc,d7b569e2,Usually
36e7d7bd,d7b569e2,Usually
fe3b0cdf,d7b569e2,Never
41ec9ca1,d7b569e2,Sometimes
b5ad97f9,d7b569e2,Never
4f5efc79,d7b569e2,Sometimes
ab1d9e26,d7b569e2,Sometimes
48ff37ec,d7b569e2,Sometimes
47ccfe97,d7b569e2,Sometimes
f45c3baf,d7b569e2,Never
fa93c72d,d7b569e2,Sometimes
4f1ed8ef,d7b569e2,Never
5bebccde,d7b569e2,Sometimes
c5d7fbcf,d7b569e2,Never
5ddbee1d,d7b569e2,Sometimes
9b52d2a2,d7b569e2,Sometimes
bb9cf771,d7b569e2,Sometimes
b7c6bb38,d7b569e2,Sometimes
2ccb7075,d7b569e2,Sometimes
dc323b52,d7b569e2,Sometimes
79ed56ea,d7b569e2,Sometimes
de0c4f72,d7b569e2,Sometimes
ad24ed52,d7b569e2,Usually
4aa55713,d7b569e2,Sometimes
2ad2d1b3,d7b569e2,Sometimes
f3cd7ac7,d7b569e2,Sometimes
e1eac1a6,d7b569e2,Sometimes
c4bd9c8e,d7b569e2,Sometimes
fecb7672,d7b569e2,Sometimes
6f89d67f,d7b569e2,Sometimes
ecdb8404,d7b569e2,Sometimes
bfdcaba4,eafe3f7e,No
e9fba5a7,eafe3f7e,No
98cc0fdb,eafe3f7e,Yes
23fdcb4a,eafe3f7e,No
c79fc1b9,eafe3f7e,No
2230aad8,eafe3f7e,No
0ab6e7b9,eafe3f7e,Yes
bafddefb,eafe3f7e,No
efe8f68a,eafe3f7e,Yes
e4e62737,eafe3f7e,No
e2b67149,eafe3f7e,No
feff967e,eafe3f7e,No
b6b100aa,eafe3f7e,No
fbbb7ddc,eafe3f7e,No
2f82faa7,eafe3f7e,Yes
8cff71af,eafe3f7e,No
1dade73e,eafe3f7e,No
bbedf160,eafe3f7e,Yes
dcac1c19,eafe3f7e,No
510ad75d,eafe3f7e,No
d6e41cbc,eafe3f7e,No
36e7d7bd,eafe3f7e,No
fe3b0cdf,eafe3f7e,No
41ec9ca1,eafe3f7e,No
b5ad97f9,eafe3f7e,No
4f5efc79,eafe3f7e,No
ab1d9e26,eafe3f7e,Yes
48ff37ec,eafe3f7e,Yes
47ccfe97,eafe3f7e,Yes
f45c3baf,eafe3f7e,No
fa93c72d,eafe3f7e,No
4f1ed8ef,eafe3f7e,No
5bebccde,eafe3f7e,No
c5d7fbcf,eafe3f7e,No
5ddbee1d,eafe3f7e,No
9b52d2a2,eafe3f7e,No
bb9cf771,eafe3f7e,No
b7c6bb38,eafe3f7e,No
2ccb7075,eafe3f7e,Yes
dc323b52,eafe3f7e,No
79ed56ea,eafe3f7e,Yes
de0c4f72,eafe3f7e,No
ad24ed52,eafe3f7e,Yes
4aa55713,eafe3f7e,Yes
2ad2d1b3,eafe3f7e,No
f3cd7ac7,eafe3f7e,No
e1eac1a6,eafe3f7e,No
c4bd9c8e,eafe3f7e,No
fecb7672,eafe3f7e,No
6f89d67f,eafe3f7e,Yes
ecdb8404,eafe3f7e,No
bfdcaba4,0df4ccef,Yes
e9fba5a7,0df4ccef,No
98cc0fdb,0df4ccef,No
23fdcb4a,0df4ccef,Yes
c79fc1b9,0df4ccef,Yes
2230aad8,0df4ccef,Yes
0ab6e7b9,0df4ccef,Yes
bafddefb,0df4ccef,Yes
efe8f68a,0df4ccef,Yes
e4e62737,0df4ccef,Yes
e2b67149,0df4ccef,No
feff967e,0df4ccef,Yes
b6b100aa,0df4ccef,Yes
fbbb7ddc,0df4ccef,Yes
2f82faa7,0df4ccef,Yes
8cff71af,0df4ccef,Yes
1dade73e,0df4ccef,No
bbedf160,0df4ccef,Yes
dcac1c19,0df4ccef,Yes
510ad75d,0df4ccef,No
d6e41cbc,0df4ccef,Yes
36e7d7bd,0df4ccef,Yes
fe3b0cdf,0df4ccef,Yes
41ec9ca1,0df4ccef,No
b5ad97f9,0df4ccef,No
4f5efc79,0df4ccef,No
ab1d9e26,0df4ccef,Yes
48ff37ec,0df4ccef,No
47ccfe97,0df4ccef,Yes
f45c3baf,0df4ccef,No
fa93c72d,0df4ccef,No
4f1ed8ef,0df4ccef,No
5bebccde,0df4ccef,Yes
c5d7fbcf,0df4ccef,Yes
5ddbee1d,0df4ccef,Yes
9b52d2a2,0df4ccef,No
bb9cf771,0df4ccef,No
b7c6bb38,0df4ccef,Yes
2ccb7075,0df4ccef,Yes
dc323b52,0df4ccef,No
79ed56ea,0df4ccef,Yes
de0c4f72,0df4ccef,Yes
ad24ed52,0df4ccef,Yes
4aa55713,0df4ccef,Yes
2ad2d1b3,0df4ccef,Yes
f3cd7ac7,0df4ccef,Yes
e1eac1a6,0df4ccef,Yes
c4bd9c8e,0df4ccef,Yes
fecb7672,0df4ccef,No
6f89d67f,0df4ccef,No
ecdb8404,0df4ccef,No
bfdcaba4,2577350c,Miss some sessions
e9fba5a7,2577350c,Miss some sessions
98cc0fdb,2577350c,Miss some sessions
23fdcb4a,2577350c,Full attendance
c79fc1b9,2577350c,Full attendance
2230aad8,2577350c,Full attendance
0ab6e7b9,2577350c,Full attendance
bafddefb,2577350c,Miss some sessions
efe8f68a,2577350c,Full attendance
e4e62737,2577350c,Full attendance
e2b67149,2577350c,Full attendance
feff967e,2577350c,Full attendance
b6b100aa,2577350c,Miss some sessions
fbbb7ddc,2577350c,Full attendance
2f82faa7,2577350c,Miss some sessions
8cff71af,2577350c,Full attendance
1dade73e,2577350c,Miss some sessions
bbedf160,2577350c,Miss some sessions
dcac1c19,2577350c,Miss some sessions
510ad75d,2577350c,Miss some sessions
d6e41cbc,2577350c,Full attendance
36e7d7bd,2577350c,Full attendance
fe3b0cdf,2577350c,Miss some sessions
41ec9ca1,2577350c,Full attendance
b5ad97f9,2577350c,Full attendance
4f5efc79,2577350c,Full attendance
ab1d9e26,2577350c,Full attendance
48ff37ec,2577350c,Full attendance
47ccfe97,2577350c,Full attendance
f45c3baf,2577350c,Full attendance
fa93c72d,2577350c,Full attendance
4f1ed8ef,2577350c,Miss some sessions
5bebccde,2577350c,Full attendance
c5d7fbcf,2577350c,Miss some sessions
5ddbee1d,2577350c,Full attendance
9b52d2a2,2577350c,Full attendance
bb9cf771,2577350c,Full attendance
b7c6bb38,2577350c,Full attendance
2ccb7075,2577350c,Miss some sessions
dc323b52,2577350c,Full attendance
79ed56ea,2577350c,Full attendance
de0c4f72,2577350c,Miss some sessions
ad24ed52,2577350c,Full attendance
4aa55713,2577350c,Full attendance
2ad2d1b3,2577350c,Miss some sessions
f3cd7ac7,2577350c,Full attendance
e1eac1a6,2577350c,Miss some sessions
c4bd9c8e,2577350c,Miss some sessions
fecb7672,2577350c,Miss some sessions
6f89d67f,2577350c,Full attendance
ecdb8404,2577350c,Full attendance
bfdcaba4,933f24bb,Sometime
e9fba5a7,933f24bb,Sometime
98cc0fdb,933f24bb,Sometime
23fdcb4a,933f24bb,Sometime
c79fc1b9,933f24bb,Sometime
2230aad8,933f24bb,Sometime
0ab6e7b9,933f24bb,Sometime
bafddefb,933f24bb,Usually
efe8f68a,933f24bb,Sometime
e4e62737,933f24bb,Sometime
e2b67149,933f24bb,Usually
feff967e,933f24bb,Usually
b6b100aa,933f24bb,Sometime
fbbb7ddc,933f24bb,Usually
2f82faa7,933f24bb,Usually
8cff71af,933f24bb,Sometime
1dade73e,933f24bb,Sometime
bbedf160,933f24bb,Sometime
dcac1c19,933f24bb,Sometime
510ad75d,933f24bb,Sometime
d6e41cbc,933f24bb,Sometime
36e7d7bd,933f24bb,Sometime
fe3b0cdf,933f24bb,Sometime
41ec9ca1,933f24bb,Sometime
b5ad97f9,933f24bb,Sometime
4f5efc79,933f24bb,Usually
ab1d9e26,933f24bb,Usually
48ff37ec,933f24bb,Sometime
47ccfe97,933f24bb,Sometime
f45c3baf,933f24bb,Sometime
fa93c72d,933f24bb,Sometime
4f1ed8ef,933f24bb,Sometime
5bebccde,933f24bb,Sometime
c5d7fbcf,933f24bb,Sometime
5ddbee1d,933f24bb,Sometime
9b52d2a2,933f24bb,Sometime
bb9cf771,933f24bb,Usually
b7c6bb38,933f24bb,Usually
2ccb7075,933f24bb,Sometime
dc323b52,933f24bb,Sometime
79ed56ea,933f24bb,Never
de0c4f72,933f24bb,Sometime
ad24ed52,933f24bb,Usually
4aa55713,933f24bb,Usually
2ad2d1b3,933f24bb,Sometime
f3cd7ac7,933f24bb,Sometime
e1eac1a6,933f24bb,Sometime
c4bd9c8e,933f24bb,Sometime
fecb7672,933f24bb,Sometime
6f89d67f,933f24bb,Usually
ecdb8404,933f24bb,Sometime
bfdcaba4,aec3506a,Sometime
e9fba5a7,aec3506a,Sometime
98cc0fdb,aec3506a,Usually
23fdcb4a,aec3506a,Usually
c79fc1b9,aec3506a,Sometime
2230aad8,aec3506a,Usually
0ab6e7b9,aec3506a,Usually
bafddefb,aec3506a,Usually
efe8f68a,aec3506a,Usually
e4e62737,aec3506a,Sometime
e2b67149,aec3506a,Usually
feff967e,aec3506a,Usually
b6b100aa,aec3506a,Usually
fbbb7ddc,aec3506a,Usually
2f82faa7,aec3506a,Usually
8cff71af,aec3506a,Usually
1dade73e,aec3506a,Usually
bbedf160,aec3506a,Usually
dcac1c19,aec3506a,Usually
510ad75d,aec3506a,Sometime
d6e41cbc,aec3506a,Usually
36e7d7bd,aec3506a,Usually
fe3b0cdf,aec3506a,Sometime
41ec9ca1,aec3506a,Usually
b5ad97f9,aec3506a,Sometime
4f5efc79,aec3506a,Usually
ab1d9e26,aec3506a,Usually
48ff37ec,aec3506a,Sometime
47ccfe97,aec3506a,Sometime
f45c3baf,aec3506a,Sometime
fa93c72d,aec3506a,Sometime
4f1ed8ef,aec3506a,Sometime
5bebccde,aec3506a,Sometime
c5d7fbcf,aec3506a,Sometime
5ddbee1d,aec3506a,Usually
9b52d2a2,aec3506a,Usually
bb9cf771,aec3506a,Sometime
b7c6bb38,aec3506a,Usually
2ccb7075,aec3506a,Sometime
dc323b52,aec3506a,Sometime
79ed56ea,aec3506a,Usually
de0c4f72,aec3506a,Sometime
ad24ed52,aec3506a,Usually
4aa55713,aec3506a,Usually
2ad2d1b3,aec3506a,Usually
f3cd7ac7,aec3506a,Sometime
e1eac1a6,aec3506a,Sometime
c4bd9c8e,aec3506a,Sometime
fecb7672,aec3506a,Sometime
6f89d67f,aec3506a,Usually
ecdb8404,aec3506a,Usually
bfdcaba4,c071772b,No apply
e9fba5a7,c071772b,No apply
98cc0fdb,c071772b,Useful
23fdcb4a,c071772b,Useful
c79fc1b9,c071772b,Useful
2230aad8,c071772b,Useful
0ab6e7b9,c071772b,Useful
bafddefb,c071772b,No apply
efe8f68a,c071772b,Useful
e4e62737,c071772b,No apply
e2b67149,c071772b,No apply
feff967e,c071772b,Useful
b6b100aa,c071772b,Useful
fbbb7ddc,c071772b,No apply
2f82faa7,c071772b,Useful
8cff71af,c071772b,No apply
1dade73e,c071772b,Useful
bbedf160,c071772b,Useful
dcac1c19,c071772b,Not-useful
510ad75d,c071772b,No apply
d6e41cbc,c071772b,No apply
36e7d7bd,c071772b,No apply
fe3b0cdf,c071772b,Useful
